                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                0.56439,                0.40152,                 0.8728,                0.98927,                0.94762,                0.97107,                0.90055,                0.47972,                0.35039,                0.85811,             0.00077252,             0.00077252,             0.00077252
                     24,                0.55418,                0.41499,                0.88288,                0.99342,                0.97419,                0.98385,                0.90105,                0.49545,                0.33119,                0.86477,             0.00076978,             0.00076978,             0.00076978
                     25,                0.50383,                0.36758,                0.89617,                0.99842,                 0.9819,                0.98749,                0.91824,                0.45295,                0.32591,                0.84755,             0.00076703,             0.00076703,             0.00076703
                     26,                0.53862,                0.38347,                0.88779,                0.99632,                0.98627,                0.98931,                0.92398,                0.44574,                 0.3158,                0.85457,             0.00076428,             0.00076428,             0.00076428
                     27,                0.55238,                0.39078,                0.91656,                0.99838,                0.97007,                0.98178,                0.91563,                0.47144,                0.32167,                0.86018,             0.00076153,             0.00076153,             0.00076153
                     28,                0.55456,                0.38844,                0.91328,                      1,                0.98117,                 0.9868,                0.91819,                0.47703,                0.33491,                0.85343,             0.00075878,             0.00075878,             0.00075878
                     29,                0.55147,                0.42914,                0.92083,                0.99838,                0.97573,                0.98382,                0.91797,                0.46799,                0.33065,                0.85876,             0.00075603,             0.00075603,             0.00075603
                     30,                0.52205,                0.41279,                0.90372,                0.99643,                0.97341,                 0.9835,                0.91659,                0.46362,                0.34518,                0.85756,             0.00075328,             0.00075328,             0.00075328
                     31,                0.54634,                0.38331,                 0.8851,                0.98965,                0.89429,                0.94411,                0.87271,                0.48539,                0.37469,                0.86496,             0.00075053,             0.00075053,             0.00075053
                     32,                0.53145,                0.39571,                0.87275,                0.99167,                 0.9467,                0.96415,                 0.8963,                0.47623,                0.34086,                0.86143,             0.00074778,             0.00074778,             0.00074778
                     33,                0.56469,                0.41698,                0.90495,                      1,                0.95426,                0.97459,                0.90605,                0.46704,                0.33698,                0.86239,             0.00074504,             0.00074504,             0.00074504
                     34,                 0.5452,                0.38964,                0.88882,                0.99108,                0.94638,                0.96791,                0.89579,                0.47637,                0.35698,                0.86403,             0.00074229,             0.00074229,             0.00074229
                     35,                0.55701,                0.40786,                0.90864,                0.99265,                0.94339,                0.96942,                0.88778,                0.51859,                0.37339,                0.87604,             0.00073954,             0.00073954,             0.00073954
                     36,                0.52536,                0.37149,                0.88257,                0.99265,                0.94732,                0.97168,                0.89466,                0.48078,                0.37366,                0.86023,             0.00073679,             0.00073679,             0.00073679
                     37,                0.56027,                0.39065,                0.88872,                      1,                0.98032,                0.98639,                0.92129,                0.45908,                0.33334,                0.85673,             0.00073404,             0.00073404,             0.00073404
                     38,                0.54971,                0.36776,                0.88478,                0.99632,                0.98415,                0.98769,                 0.9218,                0.44971,                0.31254,                0.85082,             0.00073129,             0.00073129,             0.00073129
                     39,                0.51132,                0.37123,                0.90108,                0.99405,                0.97049,                0.98147,                0.91146,                0.44183,                0.31874,                0.84212,             0.00072854,             0.00072854,             0.00072854
                     40,                0.51854,                 0.3752,                0.88974,                      1,                 0.9664,                0.98067,                0.91431,                0.44676,                0.32676,                 0.8488,             0.00072579,             0.00072579,             0.00072579
                     41,                0.53881,                0.39174,                0.89803,                0.97581,                 0.9032,                 0.9484,                0.88818,                0.46002,                0.35629,                0.85632,             0.00072304,             0.00072304,             0.00072304
                     42,                0.52783,                0.37895,                0.89528,                0.98611,                0.95499,                0.97406,                0.91675,                0.45284,                0.34162,                0.84959,              0.0007203,              0.0007203,              0.0007203
                     43,                 0.5245,                0.36199,                0.88153,                0.98611,                0.95488,                0.97458,                0.92431,                 0.4306,                0.32711,                0.84601,             0.00071755,             0.00071755,             0.00071755
                     44,                0.51114,                0.36207,                0.89875,                0.99265,                0.95786,                0.97578,                 0.9229,                0.44133,                0.32824,                0.84806,              0.0007148,              0.0007148,              0.0007148
                     45,                 0.5289,                0.37937,                0.87777,                0.99265,                0.95837,                 0.9766,                0.91482,                0.46548,                0.33791,                0.85524,             0.00071205,             0.00071205,             0.00071205
                     46,                0.52306,                0.38504,                0.87926,                0.98611,                0.97702,                0.98528,                0.92722,                0.44629,                0.31467,                0.84891,              0.0007093,              0.0007093,              0.0007093
                     47,                0.52733,                0.36515,                0.90366,                0.99265,                0.95144,                 0.9732,                0.91913,                0.43515,                0.30957,                0.84362,             0.00070655,             0.00070655,             0.00070655
                     48,                0.51812,                0.35526,                0.88416,                      1,                0.96787,                0.98074,                0.93115,                 0.4221,                0.29906,                0.83745,              0.0007038,              0.0007038,              0.0007038
                     49,                0.51619,                0.36858,                0.88977,                0.99432,                0.96312,                0.97818,                0.92865,                0.42165,                0.29547,                0.83746,             0.00070105,             0.00070105,             0.00070105
                     50,                0.51961,                0.38786,                0.89562,                0.99432,                0.96276,                0.97771,                0.92784,                0.43416,                0.30839,                 0.8485,              0.0006983,              0.0006983,              0.0006983
