                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                 1.2452,                 1.0405,                  1.178,                0.87223,                0.62625,                0.75736,                0.54578,                 1.1511,                0.99802,                 1.2259,             0.00078077,             0.00078077,             0.00078077
                     21,                 1.1184,                0.97256,                 1.1661,                0.86801,                0.52056,                0.71574,                0.51573,                 1.1975,                 1.0968,                 1.2615,             0.00077802,             0.00077802,             0.00077802
                     22,                  1.087,                0.87989,                 1.1365,                0.97969,                0.68018,                0.83309,                0.62375,                 1.1305,                0.86045,                 1.2155,             0.00077527,             0.00077527,             0.00077527
                     23,                 1.0834,                 0.8514,                 1.0968,                0.96332,                0.75148,                0.86153,                0.63864,                 1.0852,                0.88756,                 1.1951,             0.00077252,             0.00077252,             0.00077252
                     24,                 1.0713,                0.79396,                 1.0793,                0.87786,                0.77022,                0.84409,                0.63728,                 1.0498,                0.94565,                  1.171,             0.00076978,             0.00076978,             0.00076978
                     25,                 1.0443,                0.76849,                 1.1383,                 0.9471,                0.76018,                0.85387,                0.66158,                0.97985,                0.83309,                 1.1161,             0.00076703,             0.00076703,             0.00076703
                     26,                 1.1054,                0.79325,                 1.1401,                0.97222,                 0.7652,                 0.8751,                0.67389,                 0.9981,                0.75045,                  1.127,             0.00076428,             0.00076428,             0.00076428
                     27,                 1.0428,                0.80802,                 1.1368,                0.98942,                0.82467,                0.90789,                0.69721,                0.98458,                0.70259,                 1.1279,             0.00076153,             0.00076153,             0.00076153
                     28,                 1.0236,                0.76802,                   1.12,                 0.9888,                0.71121,                0.85316,                0.66047,                 1.0104,                0.70293,                 1.1481,             0.00075878,             0.00075878,             0.00075878
                     29,                 1.0778,                0.80201,                 1.1558,                0.99299,                0.75168,                0.87395,                0.67593,                 0.9999,                0.68977,                 1.1152,             0.00075603,             0.00075603,             0.00075603
                     30,                 1.0176,                0.71592,                 1.0997,                0.97461,                0.79353,                0.89339,                0.70033,                0.92973,                0.66549,                 1.0605,             0.00075328,             0.00075328,             0.00075328
                     31,                0.97896,                0.68473,                 1.0515,                0.98539,                0.73943,                0.86362,                0.64061,                 1.0674,                0.73125,                 1.1242,             0.00075053,             0.00075053,             0.00075053
                     32,                 1.0351,                0.69354,                 1.0618,                0.96868,                0.76505,                0.87916,                0.69444,                0.95165,                0.64655,                 1.0696,             0.00074778,             0.00074778,             0.00074778
                     33,                 1.1461,                0.74404,                 1.1458,                0.93922,                0.87772,                0.93031,                0.73327,                0.92808,                0.65509,                 1.0657,             0.00074504,             0.00074504,             0.00074504
                     34,                 1.0057,                0.70833,                 1.0682,                0.96968,                0.74672,                0.86906,                0.68138,                0.99485,                0.70946,                 1.1078,             0.00074229,             0.00074229,             0.00074229
                     35,                 1.0864,                0.74155,                 1.1368,                0.98856,                0.77857,                0.88545,                0.69009,                0.98331,                 0.6744,                 1.0826,             0.00073954,             0.00073954,             0.00073954
                     36,                 1.0137,                 0.6914,                 1.0678,                0.99335,                0.72529,                0.85966,                0.68478,                  0.929,                0.61319,                 1.0535,             0.00073679,             0.00073679,             0.00073679
                     37,                 1.0217,                0.68848,                 1.0871,                0.99375,                0.80422,                0.89902,                0.72729,                0.88215,                0.56376,                 1.0342,             0.00073404,             0.00073404,             0.00073404
                     38,                0.99983,                 0.6615,                 1.0777,                0.99443,                0.85335,                0.92321,                0.74611,                0.87735,                0.55653,                 1.0312,             0.00073129,             0.00073129,             0.00073129
                     39,                0.94081,                0.65911,                 1.0786,                0.98557,                0.81675,                0.90397,                0.71642,                 0.9532,                0.59451,                 1.0624,             0.00072854,             0.00072854,             0.00072854
                     40,                0.96368,                0.66274,                 1.0707,                0.98872,                0.87669,                0.93684,                0.74944,                0.89474,                0.56429,                  1.047,             0.00072579,             0.00072579,             0.00072579
                     41,                0.98272,                0.65497,                 1.0945,                0.99327,                0.85247,                0.92348,                0.74072,                0.87293,                0.56275,                 1.0383,             0.00072304,             0.00072304,             0.00072304
                     42,                0.93427,                0.67249,                 1.0715,                0.98311,                0.81497,                0.90342,                0.74156,                 0.8546,                0.56208,                 1.0232,              0.0007203,              0.0007203,              0.0007203
                     43,                0.90579,                0.60581,                 1.0419,                0.99545,                0.88247,                0.93958,                 0.7729,                0.82344,                0.50312,                 1.0161,             0.00071755,             0.00071755,             0.00071755
                     44,                0.87054,                0.59364,                 1.0629,                0.98958,                0.81592,                0.90352,                0.74292,                0.85459,                0.52455,                 1.0438,              0.0007148,              0.0007148,              0.0007148
                     45,                0.95698,                0.65643,                 1.0506,                0.99788,                0.84935,                0.92293,                 0.7689,                0.82785,                0.51746,                 1.0409,             0.00071205,             0.00071205,             0.00071205
                     46,                0.88874,                 0.6412,                 1.0626,                0.99769,                0.86567,                0.93154,                0.77749,                 0.8119,                0.51037,                 1.0188,              0.0007093,              0.0007093,              0.0007093
                     47,                0.92161,                0.60506,                 1.0901,                0.99608,                0.80281,                0.89895,                0.74208,                0.81271,                0.51914,                 1.0133,             0.00070655,             0.00070655,             0.00070655
                     48,                0.89893,                0.57965,                 1.0238,                0.98497,                0.92601,                0.95996,                0.79775,                0.80461,                0.50026,                 0.9967,              0.0007038,              0.0007038,              0.0007038
                     49,                0.87076,                0.57175,                 1.0401,                0.98832,                0.91263,                0.95347,                 0.8073,                0.78309,                0.49024,                 0.9943,             0.00070105,             0.00070105,             0.00070105
                     50,                0.86041,                 0.6219,                 1.0293,                0.96739,                0.84206,                0.90087,                0.75716,                 0.8078,                0.53153,                 1.0094,              0.0006983,              0.0006983,              0.0006983
                     51,                 0.9157,                0.65504,                 1.0461,                0.97612,                0.86605,                0.92188,                0.77506,                0.80184,                0.50674,                 1.0082,             0.00069556,             0.00069556,             0.00069556
                     52,                 0.9425,                0.61187,                 1.0651,                0.99173,                0.91159,                0.95365,                0.80249,                0.78831,                 0.4876,                0.99626,             0.00069281,             0.00069281,             0.00069281
                     53,                0.88641,                0.63045,                 1.0413,                0.98065,                0.92981,                0.96164,                0.80436,                0.79718,                0.49894,                 1.0015,             0.00069006,             0.00069006,             0.00069006
                     54,                0.85499,                0.61677,                 1.0226,                0.97943,                0.87034,                0.93114,                0.78169,                0.80442,                0.52642,                 1.0107,             0.00068731,             0.00068731,             0.00068731
                     55,                0.83969,                0.58743,                 1.0079,                0.98992,                0.84771,                0.91995,                0.77448,                0.78017,                0.52506,                0.99092,             0.00068456,             0.00068456,             0.00068456
                     56,                0.85882,                0.61841,                 1.0434,                0.98447,                0.93194,                0.96234,                0.81195,                0.75603,                0.47868,                 0.9848,             0.00068181,             0.00068181,             0.00068181
                     57,                0.84016,                0.61067,                 1.0524,                0.99781,                0.93146,                0.96411,                0.81844,                0.73908,                0.47786,                0.97948,             0.00067906,             0.00067906,             0.00067906
                     58,                0.84199,                0.58186,                 1.0365,                0.99795,                0.96615,                0.97963,                0.82779,                  0.742,                0.47666,                0.97518,             0.00067631,             0.00067631,             0.00067631
                     59,                0.83347,                0.56074,                 1.0106,                0.99836,                0.93649,                0.96553,                0.81698,                0.72596,                0.47514,                0.97057,             0.00067356,             0.00067356,             0.00067356
                     60,                0.81486,                 0.5635,                0.98781,                 0.9922,                0.93372,                0.96473,                0.82266,                   0.77,                0.47125,                0.98931,             0.00067081,             0.00067081,             0.00067081
                     61,                0.87116,                0.56206,                0.98409,                0.97624,                0.90952,                0.94607,                0.81561,                0.73739,                0.49215,                0.97426,             0.00066807,             0.00066807,             0.00066807
                     62,                0.81772,                0.53441,                 1.0222,                0.97693,                0.92129,                0.95581,                0.81949,                0.74231,                0.49152,                0.97857,             0.00066532,             0.00066532,             0.00066532
                     63,                0.75224,                0.54203,                0.98575,                0.96194,                  0.861,                0.92818,                0.78946,                0.77107,                0.52172,                0.98954,             0.00066257,             0.00066257,             0.00066257
                     64,                0.80931,                0.54929,                 1.0261,                0.97819,                0.86239,                 0.9284,                0.78548,                0.74932,                0.51608,                0.97229,             0.00065982,             0.00065982,             0.00065982
                     65,                0.79824,                 0.5394,                 1.0178,                0.98438,                0.91402,                0.95497,                0.81051,                0.74113,                0.46626,                0.96772,             0.00065707,             0.00065707,             0.00065707
                     66,                0.82459,                0.54983,                 1.0072,                0.98715,                0.89903,                0.94769,                 0.8112,                0.70893,                0.46713,                0.95896,             0.00065432,             0.00065432,             0.00065432
                     67,                0.75336,                0.52985,                 1.0036,                0.99811,                0.93376,                0.96421,                 0.8143,                 0.7294,                0.47652,                0.96849,             0.00065157,             0.00065157,             0.00065157
                     68,                0.79977,                0.53662,                0.99757,                0.99795,                0.93401,                0.96435,                  0.821,                0.71059,                 0.4373,                0.96242,             0.00064882,             0.00064882,             0.00064882
                     69,                0.78491,                0.52034,                 1.0046,                0.98226,                0.96303,                0.97752,                0.85152,                0.66947,                 0.4213,                0.94029,             0.00064607,             0.00064607,             0.00064607
                     70,                0.78621,                 0.5467,                0.99674,                0.99223,                0.96165,                0.97701,                0.82941,                0.70683,                0.42008,                0.94766,             0.00064333,             0.00064333,             0.00064333
                     71,                0.82739,                0.50197,                0.97429,                0.99798,                0.97458,                0.98236,                0.85341,                0.65701,                0.40808,                0.93021,             0.00064058,             0.00064058,             0.00064058
                     72,                0.74442,                0.47315,                  0.953,                0.99633,                0.96831,                0.97981,                0.85773,                0.66419,                0.41901,                0.93138,             0.00063783,             0.00063783,             0.00063783
                     73,                0.76606,                0.52842,                0.98726,                0.99798,                0.96226,                0.97806,                0.85103,                0.67319,                0.41675,                0.93279,             0.00063508,             0.00063508,             0.00063508
                     74,                0.77016,                0.49236,                0.99205,                0.99603,                 0.9707,                0.98131,                0.85659,                0.66398,                0.40948,                0.93388,             0.00063233,             0.00063233,             0.00063233
                     75,                0.72708,                0.48455,                0.98729,                0.99798,                0.97607,                0.98346,                0.86747,                0.63535,                0.39574,                0.92207,             0.00062958,             0.00062958,             0.00062958
                     76,                0.77605,                 0.5099,                0.99969,                0.99798,                0.97397,                0.98282,                0.86521,                0.63381,                0.39471,                0.91511,             0.00062683,             0.00062683,             0.00062683
                     77,                0.74676,                 0.5061,                 0.9617,                0.99802,                0.97632,                0.98401,                0.87127,                0.61544,                0.38735,                0.91091,             0.00062408,             0.00062408,             0.00062408
                     78,                0.75465,                0.51352,                 0.9939,                0.99237,                 0.9765,                0.98437,                0.86607,                0.62858,                0.38611,                0.91861,             0.00062133,             0.00062133,             0.00062133
                     79,                0.75034,                0.48982,                0.97335,                0.98134,                0.97438,                0.98303,                0.86537,                0.62009,                0.39612,                0.91492,             0.00061859,             0.00061859,             0.00061859
                     80,                0.74075,                0.52837,                 0.9826,                      1,                0.97632,                0.98493,                0.86947,                0.60761,                0.38786,                0.91635,             0.00061584,             0.00061584,             0.00061584
                     81,                0.71737,                0.48391,                0.95626,                      1,                0.96268,                0.97874,                0.86618,                0.63051,                0.39624,                 0.9237,             0.00061309,             0.00061309,             0.00061309
                     82,                0.72861,                0.47661,                 0.9907,                0.99844,                0.96877,                0.98021,                0.86417,                0.61762,                0.38795,                0.92004,             0.00061034,             0.00061034,             0.00061034
                     83,                0.75095,                0.51753,                 1.0153,                0.99808,                0.98072,                0.98707,                0.86524,                0.61719,                0.38821,                0.91199,             0.00060759,             0.00060759,             0.00060759
                     84,                0.86016,                 0.5394,                0.97799,                0.99808,                0.96973,                 0.9822,                0.86572,                 0.6189,                0.40534,                0.91679,             0.00060484,             0.00060484,             0.00060484
                     85,                0.69085,                0.49467,                0.96318,                0.99808,                0.96966,                0.98146,                0.86899,                0.61506,                0.40154,                0.91484,             0.00060209,             0.00060209,             0.00060209
                     86,                0.70972,                0.52164,                0.99793,                 0.9965,                0.97152,                 0.9829,                0.86671,                0.63195,                0.40412,                0.92884,             0.00059934,             0.00059934,             0.00059934
                     87,                0.68752,                0.47009,                0.93903,                0.99805,                 0.9781,                0.98492,                0.87998,                 0.5982,                0.38497,                0.91819,             0.00059659,             0.00059659,             0.00059659
                     88,                0.71665,                0.47419,                0.95172,                0.99459,                0.98592,                0.98778,                0.88535,                 0.5899,                 0.3975,                0.90759,             0.00059385,             0.00059385,             0.00059385
                     89,                 0.6959,                0.46168,                0.96911,                0.99609,                0.97658,                0.98372,                0.88384,                0.58351,                0.38618,                0.90099,              0.0005911,              0.0005911,              0.0005911
                     90,                0.68101,                0.46934,                0.93573,                0.98236,                 0.9604,                0.97415,                0.87046,                 0.5698,                0.38688,                0.89544,             0.00058835,             0.00058835,             0.00058835
                     91,                0.69569,                0.45279,                0.98014,                0.99233,                0.97721,                 0.9845,                0.87881,                0.58231,                0.37386,                0.89534,              0.0005856,              0.0005856,              0.0005856
                     92,                0.75414,                0.51546,                0.98535,                0.99435,                0.97887,                0.98485,                0.88428,                 0.5727,                0.36769,                0.88975,             0.00058285,             0.00058285,             0.00058285
                     93,                0.73517,                0.46185,                0.96066,                0.99643,                0.97887,                0.98506,                0.88583,                0.57304,                 0.3717,                0.89631,              0.0005801,              0.0005801,              0.0005801
                     94,                0.69573,                0.47209,                0.96857,                      1,                0.97116,                 0.9818,                0.87884,                0.62548,                 0.3802,                0.92265,             0.00057735,             0.00057735,             0.00057735
                     95,                0.70337,                 0.4765,                0.97434,                0.99844,                0.98048,                0.98645,                0.87885,                0.63585,                0.37321,                0.92458,              0.0005746,              0.0005746,              0.0005746
                     96,                0.79163,                0.46151,                0.98199,                0.99808,                  0.984,                0.98814,                0.88883,                 0.5914,                0.36682,                0.90659,             0.00057185,             0.00057185,             0.00057185
                     97,                0.68224,                0.44873,                0.97676,                      1,                  0.984,                0.98823,                0.89149,                0.58285,                0.36867,                0.90339,             0.00056911,             0.00056911,             0.00056911
                     98,                0.68417,                0.43876,                0.93439,                0.99621,                0.98032,                 0.9863,                0.88679,                0.57805,                0.36276,                0.90006,             0.00056636,             0.00056636,             0.00056636
                     99,                 0.6779,                0.44959,                0.94427,                      1,                0.98032,                0.98639,                0.89079,                0.55413,                0.35004,                0.89267,             0.00056361,             0.00056361,             0.00056361
                    100,                0.65567,                0.43028,                0.94982,                      1,                0.97099,                0.98234,                0.89096,                0.55761,                0.34499,                0.88892,             0.00056086,             0.00056086,             0.00056086
                    101,                0.67265,                0.44026,                0.93654,                      1,                0.98186,                0.98716,                0.90169,                 0.5387,                0.34417,                0.88787,             0.00055811,             0.00055811,             0.00055811
                    102,                0.61179,                0.42003,                0.92541,                0.99844,                0.98592,                0.98838,                0.90699,                0.53544,                0.34327,                0.88044,             0.00055536,             0.00055536,             0.00055536
                    103,                0.65799,                0.42918,                0.95114,                 0.9984,                0.98275,                0.98753,                0.90157,                0.52736,                0.33746,                0.87335,             0.00055261,             0.00055261,             0.00055261
                    104,                0.68752,                0.44158,                0.96349,                      1,                0.98242,                0.98797,                0.90089,                0.53974,                0.34297,                0.87781,             0.00054986,             0.00054986,             0.00054986
                    105,                0.67184,                 0.4405,                0.94594,                      1,                0.98389,                0.98818,                 0.8981,                0.51986,                0.33562,                0.87242,             0.00054711,             0.00054711,             0.00054711
                    106,                0.63344,                0.44306,                0.94731,                0.99643,                0.98389,                0.98818,                0.90754,                 0.5247,                0.33595,                0.87183,             0.00054437,             0.00054437,             0.00054437
                    107,                0.59845,                0.40811,                0.92783,                      1,                0.97836,                 0.9854,                0.90557,                0.51836,                 0.3408,                0.87122,             0.00054162,             0.00054162,             0.00054162
                    108,                  0.646,                0.43324,                0.94385,                0.99833,                0.98153,                 0.9869,                 0.9003,                0.53353,                 0.3452,                0.87832,             0.00053887,             0.00053887,             0.00053887
                    109,                0.65766,                0.43882,                0.93165,                 0.9984,                0.98451,                0.98842,                0.89898,                0.55162,                0.33764,                0.88028,             0.00053612,             0.00053612,             0.00053612
                    110,                 0.6566,                0.43247,                   0.95,                0.99844,                0.98944,                0.99032,                0.89753,                0.54133,                0.34088,                0.87457,             0.00053337,             0.00053337,             0.00053337
                    111,                0.63305,                0.41198,                0.91366,                0.99844,                0.98944,                0.99022,                0.90068,                0.53773,                0.33362,                0.87206,             0.00053062,             0.00053062,             0.00053062
                    112,                0.63245,                0.43266,                0.93382,                      1,                0.98944,                0.99032,                0.90156,                0.53778,                0.33536,                0.86992,             0.00052787,             0.00052787,             0.00052787
                    113,                 0.6854,                0.41774,                0.92744,                0.99432,                0.97721,                0.98482,                0.89669,                0.53357,                0.33868,                0.87394,             0.00052512,             0.00052512,             0.00052512
                    114,                  0.625,                0.42038,                0.91387,                      1,                0.98415,                0.98769,                0.89963,                 0.5381,                0.33499,                 0.8778,             0.00052237,             0.00052237,             0.00052237
                    115,                0.65924,                 0.4431,                0.92799,                      1,                0.98239,                0.98682,                 0.9135,                0.51363,                0.32791,                0.86844,             0.00051963,             0.00051963,             0.00051963
                    116,                0.62041,                0.41159,                0.90354,                      1,                0.97486,                0.98418,                0.89245,                0.55261,                0.33074,                0.88141,             0.00051688,             0.00051688,             0.00051688
                    117,                0.62982,                0.41739,                0.96289,                      1,                0.98415,                0.98769,                0.90486,                0.51763,                0.32766,                 0.8666,             0.00051413,             0.00051413,             0.00051413
                    118,                0.59767,                0.43112,                0.92371,                      1,                0.98415,                0.98769,                0.91347,                 0.4965,                0.32383,                0.86005,             0.00051138,             0.00051138,             0.00051138
                    119,                0.60659,                0.40558,                0.90596,                      1,                0.98592,                0.98857,                0.91609,                0.49526,                0.32873,                0.86475,             0.00050863,             0.00050863,             0.00050863
                    120,                0.64338,                0.41409,                0.92699,                      1,                  0.984,                0.98823,                0.90219,                0.52791,                0.33761,                0.87564,             0.00050588,             0.00050588,             0.00050588
                    121,                0.60109,                0.39584,                0.91044,                      1,                0.98944,                0.99032,                0.91654,                0.48119,                0.32095,                0.85969,             0.00050313,             0.00050313,             0.00050313
                    122,                0.58965,                0.39257,                0.93745,                      1,                0.98768,                0.98946,                0.91771,                0.47751,                0.31128,                0.85234,             0.00050038,             0.00050038,             0.00050038
                    123,                0.61025,                0.40224,                0.93065,                      1,                0.98768,                0.98946,                0.91414,                0.50034,                0.31455,                0.85386,             0.00049763,             0.00049763,             0.00049763
                    124,                0.58811,                 0.3843,                0.90803,                      1,                0.98768,                0.98946,                0.91528,                0.47937,                 0.3142,                0.85054,             0.00049489,             0.00049489,             0.00049489
                    125,                0.60517,                0.38315,                0.90189,                      1,                0.98768,                0.98946,                0.92662,                0.45218,                0.30851,                0.84484,             0.00049214,             0.00049214,             0.00049214
                    126,                0.56259,                0.38697,                0.91681,                      1,                0.98944,                0.99032,                0.92336,                0.45452,                 0.3167,                 0.8446,             0.00048939,             0.00048939,             0.00048939
                    127,                0.54645,                0.38156,                0.92056,                      1,                0.98768,                0.98946,                0.92083,                0.45458,                0.30815,                0.84859,             0.00048664,             0.00048664,             0.00048664
                    128,                0.54925,                 0.3798,                0.91233,                      1,                0.98592,                0.98857,                0.92158,                0.45437,                0.30173,                0.84895,             0.00048389,             0.00048389,             0.00048389
                    129,                0.56019,                0.37397,                0.90609,                      1,                0.98768,                0.98946,                0.92037,                0.47932,                0.31347,                0.85845,             0.00048114,             0.00048114,             0.00048114
                    130,                0.56868,                0.37171,                0.91562,                      1,                0.98768,                0.98946,                0.91972,                0.46807,                0.31119,                0.85368,             0.00047839,             0.00047839,             0.00047839
                    131,                0.58022,                0.39283,                0.92958,                      1,                0.98944,                0.99032,                0.91823,                0.48224,                0.30549,                0.85239,             0.00047564,             0.00047564,             0.00047564
                    132,                0.58958,                0.39068,                0.90318,                      1,                0.98944,                0.99032,                0.92333,                0.46654,                0.30308,                0.85189,             0.00047289,             0.00047289,             0.00047289
                    133,                0.57436,                0.38364,                0.90957,                      1,                0.98944,                0.99032,                0.92833,                0.45069,                0.29986,                0.84812,             0.00047015,             0.00047015,             0.00047015
                    134,                0.58083,                0.38842,                0.92064,                      1,                0.98944,                0.99032,                0.92892,                0.45846,                0.30223,                0.84868,              0.0004674,              0.0004674,              0.0004674
                    135,                0.57437,                0.38085,                0.90151,                      1,                0.98944,                0.99032,                0.92409,                0.45782,                0.30208,                0.85066,             0.00046465,             0.00046465,             0.00046465
                    136,                0.56714,                0.37524,                0.88619,                      1,                0.98944,                0.99032,                0.93532,                0.44764,                0.29572,                0.84783,              0.0004619,              0.0004619,              0.0004619
                    137,                 0.5734,                0.37634,                0.91239,                      1,                0.98944,                0.99032,                0.93105,                0.45425,                0.29745,                0.84889,             0.00045915,             0.00045915,             0.00045915
                    138,                0.58436,                0.38349,                0.89578,                      1,                0.98944,                0.99032,                0.92597,                0.45535,                0.30052,                0.84525,              0.0004564,              0.0004564,              0.0004564
                    139,                 0.5636,                0.37648,                0.90643,                      1,                0.98944,                0.99032,                0.93338,                0.44956,                0.29553,                0.84075,             0.00045365,             0.00045365,             0.00045365
                    140,                0.60851,                0.41777,                0.93193,                      1,                0.98944,                0.99032,                0.93207,                0.43237,                0.28711,                0.83497,              0.0004509,              0.0004509,              0.0004509
                    141,                0.58978,                0.38962,                0.89033,                      1,                0.98944,                0.99032,                0.92852,                0.45038,                0.29141,                0.83948,             0.00044815,             0.00044815,             0.00044815
                    142,                0.51042,                0.34928,                0.87697,                      1,                0.98944,                0.99032,                0.92403,                0.47877,                0.29636,                0.84965,             0.00044541,             0.00044541,             0.00044541
                    143,                0.59117,                  0.388,                0.89962,                      1,                0.98944,                0.99032,                0.93533,                0.44647,                0.29486,                0.84368,             0.00044266,             0.00044266,             0.00044266
                    144,                0.57274,                0.37414,                0.90991,                      1,                0.98944,                0.99032,                0.93989,                0.42313,                0.28587,                 0.8397,             0.00043991,             0.00043991,             0.00043991
                    145,                  0.558,                0.38483,                0.90899,                      1,                0.98944,                0.99032,                0.94237,                 0.4204,                 0.2803,                0.83826,             0.00043716,             0.00043716,             0.00043716
                    146,                0.53059,                0.34623,                0.91405,                      1,                0.98944,                0.99032,                 0.9403,                0.42652,                0.27963,                0.83767,             0.00043441,             0.00043441,             0.00043441
                    147,                0.54706,                 0.3563,                0.89328,                      1,                0.98944,                0.99032,                0.94393,                0.42206,                0.28399,                0.83429,             0.00043166,             0.00043166,             0.00043166
                    148,                 0.5447,                0.37237,                0.87942,                      1,                0.98944,                0.99032,                0.94062,                0.42412,                0.28809,                0.83348,             0.00042891,             0.00042891,             0.00042891
                    149,                0.55118,                0.36815,                0.89929,                      1,                0.98944,                0.99032,                0.93403,                0.42663,                0.28088,                0.83477,             0.00042616,             0.00042616,             0.00042616
                    150,                0.54291,                0.36418,                0.90855,                      1,                0.98944,                0.99032,                0.93327,                0.41867,                0.27468,                0.83063,             0.00042341,             0.00042341,             0.00042341
                    151,                0.52864,                0.34214,                0.89747,                0.99632,                0.98944,                0.99032,                 0.9423,                0.40686,                0.27953,                0.82992,             0.00042066,             0.00042066,             0.00042066
                    152,                0.52593,                 0.3599,                0.89678,                0.99632,                0.98944,                0.99032,                0.94582,                0.40432,                0.27538,                0.82907,             0.00041792,             0.00041792,             0.00041792
                    153,                0.52349,                0.36735,                0.88816,                0.99632,                0.98944,                0.99032,                0.94104,                0.40828,                0.27617,                0.83172,             0.00041517,             0.00041517,             0.00041517
                    154,                0.49768,                0.34047,                0.89734,                      1,                0.98944,                0.99032,                0.93683,                0.43131,                0.28171,                0.83717,             0.00041242,             0.00041242,             0.00041242
                    155,                0.50564,                0.33208,                0.89632,                      1,                0.98944,                0.99032,                0.94398,                0.42103,                0.28094,                0.83381,             0.00040967,             0.00040967,             0.00040967
                    156,                0.51432,                0.36203,                0.87845,                      1,                0.98944,                0.99032,                0.94089,                0.41093,                0.28109,                0.83307,             0.00040692,             0.00040692,             0.00040692
                    157,                0.56763,                0.37046,                 0.9003,                      1,                0.98944,                0.99032,                0.94196,                 0.4039,                0.28103,                0.83252,             0.00040417,             0.00040417,             0.00040417
                    158,                0.48703,                0.32706,                0.89266,                      1,                0.98565,                0.98905,                0.94432,                0.39826,                0.27292,                0.83113,             0.00040142,             0.00040142,             0.00040142
