                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                0.54916,                0.35965,                 0.8893,                      1,                0.97452,                0.98464,                0.92479,                0.44681,                0.29774,                0.83757,             0.00035821,             0.00035821,             0.00035821
                    153,                0.51147,                0.34288,                0.89634,                      1,                0.97208,                0.98344,                0.92586,                0.43762,                0.29149,                0.83629,             0.00035586,             0.00035586,             0.00035586
                    154,                0.53355,                0.35229,                 0.8775,                      1,                0.97609,                0.98496,                0.92292,                0.43873,                0.29122,                0.83737,              0.0003535,              0.0003535,              0.0003535
                    155,                0.57416,                0.36833,                0.87406,                      1,                0.97561,                0.98471,                0.92344,                0.44447,                0.29345,                0.83753,             0.00035115,             0.00035115,             0.00035115
                    156,                 0.5554,                0.37612,                0.88431,                      1,                0.97915,                0.98647,                0.93389,                0.43925,                 0.2899,                0.83374,             0.00034879,             0.00034879,             0.00034879
                    157,                0.56988,                 0.3753,                0.90985,                      1,                0.97541,                0.98508,                0.93009,                0.44471,                0.28993,                0.83532,             0.00034643,             0.00034643,             0.00034643
                    158,                0.55451,                0.37214,                0.88287,                      1,                0.97826,                0.98603,                0.93145,                0.42631,                0.28563,                0.82902,             0.00034408,             0.00034408,             0.00034408
                    159,                0.54053,                0.35287,                0.89748,                      1,                0.97915,                0.98647,                0.93755,                0.42913,                0.28635,                0.83081,             0.00034172,             0.00034172,             0.00034172
                    160,                0.53283,                0.34562,                0.87542,                      1,                0.98139,                0.98711,                0.93218,                0.44036,                0.29096,                0.83351,             0.00033936,             0.00033936,             0.00033936
                    161,                0.51235,                 0.3487,                 0.8582,                      1,                0.98139,                0.98711,                0.93255,                0.44097,                0.28805,                0.83624,             0.00033701,             0.00033701,             0.00033701
                    162,                0.54572,                0.35501,                0.87199,                      1,                0.98316,                0.98799,                0.93504,                0.43153,                0.28438,                 0.8348,             0.00033465,             0.00033465,             0.00033465
                    163,                0.50317,                0.34754,                0.88745,                      1,                0.98316,                0.98799,                 0.9353,                0.42528,                0.28453,                0.83055,              0.0003323,              0.0003323,              0.0003323
                    164,                0.54412,                0.36589,                0.88201,                      1,                0.98404,                0.98843,                0.93803,                 0.4177,                0.27942,                0.82935,             0.00032994,             0.00032994,             0.00032994
                    165,                0.52793,                0.35067,                0.88328,                      1,                0.98316,                0.98799,                0.94128,                0.41178,                0.28171,                0.82776,             0.00032758,             0.00032758,             0.00032758
                    166,                0.52786,                0.35494,                0.86738,                      1,                0.98493,                0.98888,                0.94422,                0.40928,                0.27806,                0.82771,             0.00032523,             0.00032523,             0.00032523
                    167,                0.49537,                0.33867,                0.88002,                      1,                0.98493,                0.98888,                0.93656,                0.42615,                0.28185,                0.82772,             0.00032287,             0.00032287,             0.00032287
                    168,                0.49894,                0.33721,                0.86006,                      1,                0.98581,                0.98933,                0.93483,                0.41528,                0.27917,                0.82769,             0.00032051,             0.00032051,             0.00032051
                    169,                0.51971,                0.35381,                0.86686,                      1,                0.98446,                0.98912,                0.94134,                0.40531,                0.27812,                0.82293,             0.00031816,             0.00031816,             0.00031816
                    170,                0.53641,                0.36224,                0.87588,                      1,                0.98357,                0.98869,                0.94425,                0.41211,                0.28039,                0.82423,              0.0003158,              0.0003158,              0.0003158
                    171,                0.49464,                0.34809,                0.87742,                      1,                0.97448,                0.98461,                0.94737,                0.39998,                0.27601,                0.82133,             0.00031345,             0.00031345,             0.00031345
                    172,                0.48582,                0.34599,                0.89121,                      1,                0.97536,                0.98505,                0.93908,                0.40552,                0.27297,                0.82176,             0.00031109,             0.00031109,             0.00031109
                    173,                0.48452,                0.33633,                0.86844,                0.99583,                0.98082,                0.98715,                0.94082,                0.40705,                0.27305,                0.81997,             0.00030873,             0.00030873,             0.00030873
                    174,                 0.5131,                0.34796,                0.86207,                      1,                0.98548,                0.98918,                0.94051,                0.40582,                0.27192,                0.82104,             0.00030638,             0.00030638,             0.00030638
                    175,                 0.5276,                0.35533,                  0.894,                      1,                0.98581,                0.98933,                0.94346,                0.40318,                0.27584,                0.82053,             0.00030402,             0.00030402,             0.00030402
                    176,                 0.5008,                0.36265,                0.87718,                      1,                0.98404,                0.98843,                0.94153,                0.39764,                0.27353,                0.82043,             0.00030167,             0.00030167,             0.00030167
                    177,                 0.4984,                0.34322,                 0.8737,                0.99903,                0.98404,                0.98839,                0.94483,                0.39676,                 0.2738,                0.82064,             0.00029931,             0.00029931,             0.00029931
                    178,                0.49466,                 0.3415,                0.85642,                      1,                0.98316,                0.98799,                0.93949,                0.40672,                0.28052,                0.82312,             0.00029695,             0.00029695,             0.00029695
                    179,                0.51379,                0.34414,                0.88466,                0.99875,                0.98316,                0.98797,                 0.9399,                0.39365,                0.27666,                0.82004,              0.0002946,              0.0002946,              0.0002946
                    180,                0.50344,                0.33796,                0.88009,                0.99875,                0.98316,                0.98797,                0.94955,                0.38832,                0.26849,                0.81998,             0.00029224,             0.00029224,             0.00029224
                    181,                0.51635,                0.33767,                0.89442,                0.99875,                0.98316,                0.98797,                0.94608,                0.40342,                0.27231,                0.82274,             0.00028988,             0.00028988,             0.00028988
                    182,                0.51917,                0.33562,                0.87805,                0.99875,                0.98316,                0.98783,                0.94993,                0.38477,                0.26412,                0.81849,             0.00028753,             0.00028753,             0.00028753
                    183,                0.47601,                0.33211,                0.86618,                      1,                0.98227,                0.98755,                0.95533,                0.37483,                0.26282,                 0.8176,             0.00028517,             0.00028517,             0.00028517
                    184,                 0.4828,                0.32282,                  0.857,                0.99806,                0.98316,                0.98789,                 0.9525,                0.36741,                 0.2607,                  0.815,             0.00028282,             0.00028282,             0.00028282
                    185,                0.47161,                0.32084,                0.86458,                0.99806,                0.98316,                0.98788,                0.95682,                0.37289,                0.26914,                0.81701,             0.00028046,             0.00028046,             0.00028046
                    186,                0.46083,                0.32151,                0.86019,                      1,                0.98139,                0.98711,                 0.9542,                0.37015,                0.26384,                0.81621,              0.0002781,              0.0002781,              0.0002781
                    187,                0.48062,                0.32794,                0.86338,                      1,                0.98227,                0.98755,                0.95398,                0.37633,                0.26463,                 0.8174,             0.00027575,             0.00027575,             0.00027575
                    188,                0.49736,                0.33436,                 0.8771,                      1,                0.98227,                0.98755,                 0.9486,                0.38134,                0.26819,                0.81523,             0.00027339,             0.00027339,             0.00027339
                    189,                 0.4643,                 0.3189,                0.88038,                      1,                0.98316,                0.98799,                0.95143,                0.36937,                0.26213,                0.81242,             0.00027103,             0.00027103,             0.00027103
                    190,                 0.4853,                0.31251,                0.85577,                      1,                0.98316,                0.98799,                0.94897,                0.37325,                0.26362,                0.81579,             0.00026868,             0.00026868,             0.00026868
                    191,                0.48188,                0.32722,                0.87379,                      1,                0.98493,                0.98888,                0.94554,                0.39051,                0.26705,                0.82104,             0.00026632,             0.00026632,             0.00026632
                    192,                0.50018,                0.32999,                0.87494,                      1,                0.98404,                0.98843,                0.94947,                 0.3799,                0.26089,                0.81825,             0.00026397,             0.00026397,             0.00026397
                    193,                0.49273,                0.32597,                0.86274,                      1,                0.98139,                0.98711,                0.95536,                0.36604,                0.25751,                0.81312,             0.00026161,             0.00026161,             0.00026161
                    194,                0.48139,                0.31564,                0.86254,                      1,                0.98227,                0.98755,                0.95319,                0.36719,                0.25144,                0.81306,             0.00025925,             0.00025925,             0.00025925
                    195,                0.49037,                0.32456,                0.87059,                      1,                0.98316,                0.98799,                0.95078,                0.37069,                0.25539,                0.81413,              0.0002569,              0.0002569,              0.0002569
                    196,                0.46042,                0.32211,                0.86184,                      1,                0.98404,                0.98843,                0.95087,                0.37137,                0.25842,                0.81324,             0.00025454,             0.00025454,             0.00025454
                    197,                0.45311,                0.30588,                0.86303,                      1,                0.98404,                0.98843,                 0.9472,                0.38213,                0.25602,                0.81667,             0.00025218,             0.00025218,             0.00025218
                    198,                0.48878,                0.31563,                0.87295,                      1,                0.98493,                0.98888,                0.95527,                0.37812,                0.25643,                0.81588,             0.00024983,             0.00024983,             0.00024983
                    199,                 0.5029,                0.33227,                0.87623,                      1,                0.98493,                0.98888,                0.95541,                0.36548,                0.25703,                0.81401,             0.00024747,             0.00024747,             0.00024747
                    200,                0.46582,                0.32318,                0.87066,                      1,                0.98493,                0.98888,                0.95041,                0.35989,                0.25123,                0.81312,             0.00024512,             0.00024512,             0.00024512
                    201,                0.45708,                0.30833,                0.84775,                      1,                0.98581,                0.98933,                0.95671,                0.36088,                0.24975,                0.81259,             0.00024276,             0.00024276,             0.00024276
                    202,                 0.4545,                 0.3149,                 0.8583,                      1,                0.98581,                0.98933,                0.96099,                 0.3554,                0.25047,                0.80965,              0.0002404,              0.0002404,              0.0002404
                    203,                0.45898,                0.31297,                0.86749,                      1,                0.98493,                0.98888,                0.95919,                0.35098,                0.24485,                0.80931,             0.00023805,             0.00023805,             0.00023805
                    204,                0.47359,                0.31111,                0.86302,                      1,                0.98493,                0.98888,                0.95896,                0.34566,                0.24421,                0.80808,             0.00023569,             0.00023569,             0.00023569
                    205,                0.45777,                0.30371,                0.85616,                      1,                0.98404,                0.98843,                0.96006,                0.35081,                0.24993,                0.81112,             0.00023334,             0.00023334,             0.00023334
                    206,                0.43855,                0.30462,                0.85552,                      1,                0.98316,                0.98799,                0.96194,                0.34571,                0.24623,                0.80854,             0.00023098,             0.00023098,             0.00023098
                    207,                0.44827,                0.30719,                0.84954,                      1,                0.98404,                0.98843,                0.96178,                0.34898,                0.24335,                0.80838,             0.00022862,             0.00022862,             0.00022862
                    208,                0.46647,                0.31376,                0.86867,                      1,                0.98493,                0.98888,                0.95892,                0.35697,                0.24826,                0.80977,             0.00022627,             0.00022627,             0.00022627
                    209,                0.44291,                0.29675,                0.85607,                      1,                0.98404,                0.98843,                0.96016,                0.34376,                0.24162,                0.80833,             0.00022391,             0.00022391,             0.00022391
                    210,                0.46351,                0.31461,                0.87459,                      1,                0.98493,                0.98888,                0.96106,                0.34425,                0.24262,                0.80782,             0.00022155,             0.00022155,             0.00022155
                    211,                0.42215,                0.29334,                0.86346,                      1,                0.98493,                0.98888,                0.95972,                0.34509,                0.24114,                0.80893,              0.0002192,              0.0002192,              0.0002192
                    212,                0.46239,                0.31429,                0.85648,                      1,                0.98493,                0.98888,                0.95708,                 0.3458,                0.24279,                0.80868,             0.00021684,             0.00021684,             0.00021684
                    213,                0.45417,                0.31163,                0.85822,                      1,                0.98581,                0.98933,                0.96193,                0.33175,                0.24084,                0.80682,             0.00021449,             0.00021449,             0.00021449
                    214,                0.42176,                 0.2934,                0.85291,                      1,                0.98269,                0.98825,                0.96121,                0.33762,                0.23747,                0.80833,             0.00021213,             0.00021213,             0.00021213
                    215,                0.44151,                0.30481,                0.86904,                      1,                0.98446,                0.98912,                0.96126,                0.34799,                0.24158,                0.80997,             0.00020977,             0.00020977,             0.00020977
                    216,                0.41394,                 0.2881,                0.84697,                      1,                0.98446,                0.98912,                0.95957,                0.34243,                0.24156,                0.80894,             0.00020742,             0.00020742,             0.00020742
                    217,                0.45583,                0.31276,                0.87075,                      1,                0.98446,                0.98912,                0.95982,                0.33631,                0.24435,                0.80883,             0.00020506,             0.00020506,             0.00020506
                    218,                0.42735,                0.29457,                0.85361,                      1,                0.98758,                 0.9902,                0.96437,                0.33101,                0.23976,                0.80594,              0.0002027,              0.0002027,              0.0002027
                    219,                0.42927,                0.30186,                0.85707,                      1,                0.98847,                0.99064,                0.96328,                0.33593,                0.23643,                0.80656,             0.00020035,             0.00020035,             0.00020035
                    220,                 0.4232,                0.29105,                0.84007,                      1,                0.98847,                0.99064,                0.96618,                 0.3319,                0.23514,                0.80646,             0.00019799,             0.00019799,             0.00019799
                    221,                0.42621,                0.29409,                0.85086,                      1,                0.98847,                0.99064,                0.96583,                0.32415,                0.23476,                0.80371,             0.00019564,             0.00019564,             0.00019564
                    222,                0.43432,                0.29298,                0.85224,                      1,                0.98758,                 0.9902,                0.96545,                0.32863,                0.23543,                0.80401,             0.00019328,             0.00019328,             0.00019328
                    223,                0.46217,                0.29358,                0.86562,                      1,                0.98758,                 0.9902,                0.96222,                0.34422,                0.23921,                0.80651,             0.00019092,             0.00019092,             0.00019092
                    224,                0.44209,                0.30262,                0.85362,                      1,                0.98758,                 0.9902,                0.96096,                0.33953,                0.24201,                0.80601,             0.00018857,             0.00018857,             0.00018857
                    225,                0.42442,                0.29077,                0.85137,                      1,                0.98758,                 0.9902,                0.96051,                0.33829,                0.24015,                0.80558,             0.00018621,             0.00018621,             0.00018621
                    226,                0.42908,                0.28729,                0.85279,                      1,                 0.9867,                0.98977,                 0.9669,                0.32662,                 0.2403,                 0.8047,             0.00018385,             0.00018385,             0.00018385
                    227,                0.41627,                0.29551,                0.85096,                      1,                0.98493,                0.98888,                0.96765,                0.32258,                0.23768,                0.80424,              0.0001815,              0.0001815,              0.0001815
                    228,                0.41672,                0.28914,                0.83464,                      1,                0.98493,                0.98888,                0.96742,                0.32623,                0.23522,                0.80508,             0.00017914,             0.00017914,             0.00017914
                    229,                 0.4164,                0.29696,                 0.8484,                      1,                 0.9867,                0.98977,                0.96643,                0.32755,                0.23715,                 0.8039,             0.00017679,             0.00017679,             0.00017679
                    230,                0.42255,                0.29606,                0.83658,                      1,                0.98581,                0.98933,                0.96565,                0.32354,                0.23078,                0.80254,             0.00017443,             0.00017443,             0.00017443
                    231,                0.41182,                 0.2912,                0.86011,                      1,                0.98493,                0.98888,                0.96729,                0.31902,                0.23039,                  0.802,             0.00017207,             0.00017207,             0.00017207
                    232,                0.41154,                0.28708,                0.85192,                      1,                0.98493,                0.98888,                0.97246,                0.31681,                0.23209,                0.80193,             0.00016972,             0.00016972,             0.00016972
                    233,                0.39728,                0.29289,                0.84411,                      1,                0.98493,                0.98888,                0.96917,                0.31697,                0.23118,                0.80259,             0.00016736,             0.00016736,             0.00016736
                    234,                0.39001,                0.27493,                0.82905,                      1,                0.98493,                0.98888,                0.96855,                 0.3131,                0.23044,                0.80157,             0.00016501,             0.00016501,             0.00016501
                    235,                0.42399,                0.29658,                0.84909,                      1,                0.98581,                0.98933,                0.96994,                0.31241,                0.23046,                0.80128,             0.00016265,             0.00016265,             0.00016265
                    236,                0.40637,                0.29381,                0.85694,                      1,                0.98847,                0.99064,                0.97417,                0.30898,                0.23017,                0.79989,             0.00016029,             0.00016029,             0.00016029
                    237,                0.40974,                0.28554,                0.84525,                      1,                0.98758,                 0.9902,                0.97222,                0.30414,                0.22757,                0.79966,             0.00015794,             0.00015794,             0.00015794
                    238,                0.38634,                0.27777,                 0.8336,                      1,                0.98758,                 0.9902,                0.97406,                0.30337,                0.22796,                0.80051,             0.00015558,             0.00015558,             0.00015558
                    239,                0.40238,                0.28185,                0.86351,                      1,                0.98758,                 0.9902,                0.97347,                0.30177,                0.22299,                0.79898,             0.00015322,             0.00015322,             0.00015322
                    240,                0.39816,                0.27316,                0.83854,                      1,                0.98758,                 0.9902,                0.97433,                0.29749,                0.22014,                0.79774,             0.00015087,             0.00015087,             0.00015087
                    241,                 0.4177,                0.28006,                0.84456,                      1,                0.98847,                0.99064,                0.97308,                0.29642,                0.22179,                0.79786,             0.00014851,             0.00014851,             0.00014851
                    242,                0.37761,                0.27127,                0.83142,                      1,                0.98847,                0.99064,                0.97342,                0.29546,                  0.222,                0.79752,             0.00014616,             0.00014616,             0.00014616
                    243,                0.42689,                0.28594,                0.86063,                      1,                0.98847,                0.99064,                0.97548,                0.29543,                 0.2207,                0.79731,              0.0001438,              0.0001438,              0.0001438
                    244,                0.40548,                0.29108,                0.84149,                      1,                0.98847,                0.99064,                0.97419,                0.29437,                0.22014,                0.79752,             0.00014144,             0.00014144,             0.00014144
                    245,                0.40211,                0.28455,                0.85505,                      1,                0.98847,                0.99064,                0.97306,                0.29276,                0.22211,                0.79759,             0.00013909,             0.00013909,             0.00013909
                    246,                0.41029,                0.27826,                0.84708,                      1,                0.98847,                0.99064,                0.97434,                0.29264,                 0.2216,                0.79753,             0.00013673,             0.00013673,             0.00013673
                    247,                 0.3762,                0.28288,                0.83935,                      1,                 0.9867,                0.98977,                0.97221,                 0.2961,                0.21935,                 0.7973,             0.00013437,             0.00013437,             0.00013437
                    248,                0.39738,                0.27563,                0.84616,                      1,                0.98269,                0.98825,                0.97343,                 0.2899,                0.21635,                0.79611,             0.00013202,             0.00013202,             0.00013202
                    249,                0.40009,                0.28711,                0.84195,                      1,                 0.9818,                 0.9878,                0.97266,                0.29091,                0.21791,                 0.7961,             0.00012966,             0.00012966,             0.00012966
                    250,                 0.3636,                0.25994,                0.84349,                      1,                 0.9818,                 0.9878,                0.97405,                0.29095,                0.21671,                0.79582,             0.00012731,             0.00012731,             0.00012731
                    251,                0.38875,                0.27418,                0.84023,                      1,                0.98534,                0.98956,                0.97535,                0.28491,                0.21717,                0.79478,             0.00012495,             0.00012495,             0.00012495
                    252,                 0.3871,                0.27426,                0.84763,                      1,                0.98534,                0.98956,                0.97406,                0.28486,                0.21663,                0.79492,             0.00012259,             0.00012259,             0.00012259
                    253,                 0.3762,                0.27226,                0.84404,                      1,                0.98534,                0.98956,                  0.974,                0.28281,                0.21704,                0.79506,             0.00012024,             0.00012024,             0.00012024
                    254,                0.36519,                0.27072,                0.83495,                      1,                0.98534,                0.98956,                0.97365,                0.28459,                0.21648,                0.79486,             0.00011788,             0.00011788,             0.00011788
                    255,                0.37532,                0.26582,                  0.848,                      1,                0.98446,                0.98912,                 0.9765,                0.27888,                 0.2139,                0.79363,             0.00011553,             0.00011553,             0.00011553
                    256,                0.35626,                0.26682,                0.82637,                      1,                0.98446,                0.98912,                0.97545,                0.27348,                0.21133,                0.79241,             0.00011317,             0.00011317,             0.00011317
                    257,                0.37684,                0.27222,                 0.8435,                      1,                0.98446,                0.98912,                0.97621,                0.27377,                0.21304,                0.79224,             0.00011081,             0.00011081,             0.00011081
                    258,                0.38055,                0.26723,                0.84636,                      1,                0.98446,                0.98912,                0.97569,                0.27702,                0.21368,                0.79248,             0.00010846,             0.00010846,             0.00010846
                    259,                0.37102,                0.25979,                0.83211,                      1,                0.98446,                0.98912,                0.97503,                0.27651,                0.21156,                0.79231,              0.0001061,              0.0001061,              0.0001061
                    260,                0.37728,                0.26413,                0.83843,                      1,                0.98446,                0.98912,                 0.9751,                0.27121,                0.21075,                0.79161,             0.00010374,             0.00010374,             0.00010374
                    261,                0.36031,                0.26093,                0.84822,                      1,                0.98446,                0.98912,                0.97599,                0.26882,                0.21119,                0.79109,             0.00010139,             0.00010139,             0.00010139
                    262,                0.38135,                0.27607,                0.84453,                      1,                0.98446,                0.98912,                0.97401,                0.26889,                 0.2109,                 0.7906,             9.9032e-05,             9.9032e-05,             9.9032e-05
                    263,                0.37506,                0.27379,                0.83785,                      1,                0.98847,                0.99064,                0.97897,                0.26637,                0.20826,                0.78998,             9.6676e-05,             9.6676e-05,             9.6676e-05
                    264,                0.37773,                0.27141,                 0.8523,                      1,                0.98847,                0.99064,                0.97882,                0.26604,                0.20693,                0.78983,             9.4319e-05,             9.4319e-05,             9.4319e-05
                    265,                0.35492,                0.25825,                0.84054,                      1,                0.98847,                0.99064,                0.97902,                0.26745,                0.20557,                0.79017,             9.1963e-05,             9.1963e-05,             9.1963e-05
                    266,                0.36198,                0.25935,                0.83825,                      1,                0.98847,                0.99064,                0.97808,                0.26695,                0.20371,                0.79021,             8.9607e-05,             8.9607e-05,             8.9607e-05
                    267,                 0.3636,                0.26098,                0.83053,                      1,                0.98758,                 0.9902,                0.97863,                0.26307,                 0.2023,                0.79012,             8.7251e-05,             8.7251e-05,             8.7251e-05
                    268,                0.35071,                0.26312,                0.84255,                      1,                0.98758,                 0.9902,                0.97729,                0.25982,                0.20474,                0.78955,             8.4895e-05,             8.4895e-05,             8.4895e-05
                    269,                0.36672,                0.26317,                0.83257,                      1,                0.98446,                0.98912,                0.97775,                0.26056,                0.20677,                0.78941,             8.2538e-05,             8.2538e-05,             8.2538e-05
                    270,                0.37038,                   0.26,                0.85518,                      1,                0.98446,                0.98912,                0.97811,                0.26441,                0.20761,                0.78999,             8.0182e-05,             8.0182e-05,             8.0182e-05
                    271,                0.36203,                0.26923,                0.83187,                      1,                0.98446,                0.98912,                0.97837,                0.26505,                0.20851,                0.78953,             7.7826e-05,             7.7826e-05,             7.7826e-05
                    272,                0.37734,                0.25975,                0.84524,                      1,                0.98446,                0.98912,                0.97749,                 0.2633,                0.20663,                0.78897,              7.547e-05,              7.547e-05,              7.547e-05
                    273,                0.35428,                0.24941,                0.83666,                      1,                0.98758,                 0.9902,                 0.9777,                0.26134,                0.20632,                0.78891,             7.3114e-05,             7.3114e-05,             7.3114e-05
                    274,                  0.352,                0.25079,                0.83867,                      1,                0.98758,                 0.9902,                0.97766,                0.26116,                0.20348,                0.78905,             7.0757e-05,             7.0757e-05,             7.0757e-05
                    275,                0.34719,                0.25555,                0.83201,                      1,                0.98758,                 0.9902,                0.97767,                 0.2576,                0.20073,                0.78871,             6.8401e-05,             6.8401e-05,             6.8401e-05
                    276,                 0.3398,                0.25051,                0.83452,                      1,                0.98758,                 0.9902,                0.97887,                0.25447,                0.20176,                0.78876,             6.6045e-05,             6.6045e-05,             6.6045e-05
                    277,                0.33511,                0.24697,                0.84298,                      1,                0.98446,                0.98912,                0.97929,                0.25253,                0.20157,                0.78865,             6.3689e-05,             6.3689e-05,             6.3689e-05
                    278,                0.33534,                0.24873,                0.83023,                      1,                0.98446,                0.98912,                  0.978,                0.25225,                0.20073,                0.78881,             6.1333e-05,             6.1333e-05,             6.1333e-05
                    279,                0.34884,                0.25356,                0.82703,                      1,                0.98446,                0.98912,                0.97987,                0.25068,                0.19999,                0.78863,             5.8976e-05,             5.8976e-05,             5.8976e-05
                    280,                 0.3509,                0.25139,                0.83093,                      1,                0.98446,                0.98912,                 0.9795,                0.25114,                0.19972,                0.78858,              5.662e-05,              5.662e-05,              5.662e-05
                    281,                0.35084,                0.25191,                0.84324,                      1,                0.98446,                0.98912,                0.97927,                 0.2531,                0.19874,                0.78868,             5.4264e-05,             5.4264e-05,             5.4264e-05
                    282,                0.35438,                0.26267,                0.84568,                      1,                0.98446,                0.98912,                0.97847,                0.25373,                0.19701,                0.78865,             5.1908e-05,             5.1908e-05,             5.1908e-05
                    283,                0.35669,                0.24988,                0.83315,                      1,                0.98446,                0.98912,                 0.9783,                0.25748,                 0.1992,                0.78926,             4.9552e-05,             4.9552e-05,             4.9552e-05
                    284,                0.34984,                0.25311,                0.83119,                      1,                0.98446,                0.98912,                0.97999,                0.25514,                0.19867,                0.78914,             4.7195e-05,             4.7195e-05,             4.7195e-05
                    285,                0.35597,                0.26101,                0.84583,                      1,                0.98446,                0.98912,                0.97988,                0.25089,                0.19746,                0.78858,             4.4839e-05,             4.4839e-05,             4.4839e-05
                    286,                0.33941,                0.25285,                0.82641,                      1,                0.98446,                0.98912,                0.97949,                0.24898,                0.19688,                0.78828,             4.2483e-05,             4.2483e-05,             4.2483e-05
                    287,                0.33681,                0.25012,                0.82725,                      1,                0.98446,                0.98912,                0.97942,                0.24931,                0.19723,                0.78808,             4.0127e-05,             4.0127e-05,             4.0127e-05
                    288,                0.31132,                0.23594,                0.82858,                      1,                0.98446,                0.98912,                0.97928,                0.25001,                0.19836,                0.78802,             3.7771e-05,             3.7771e-05,             3.7771e-05
                    289,                0.35157,                0.25894,                 0.8244,                      1,                0.98446,                0.98912,                0.98006,                0.24939,                0.19885,                0.78802,             3.5414e-05,             3.5414e-05,             3.5414e-05
                    290,                 0.3632,                0.26277,                0.84232,                      1,                0.98758,                 0.9902,                0.98056,                0.24613,                0.19596,                0.78724,             3.3058e-05,             3.3058e-05,             3.3058e-05
                    291,                0.32605,                0.23904,                0.83232,                      1,                0.98758,                 0.9902,                0.98094,                0.24399,                0.19577,                0.78708,             3.0702e-05,             3.0702e-05,             3.0702e-05
                    292,                0.34294,                0.24849,                0.81418,                      1,                0.98758,                 0.9902,                0.98156,                0.24212,                0.19466,                0.78678,             2.8346e-05,             2.8346e-05,             2.8346e-05
                    293,                0.32652,                0.23706,                0.82821,                      1,                0.98758,                 0.9902,                0.98166,                0.24155,                 0.1953,                0.78659,              2.599e-05,              2.599e-05,              2.599e-05
                    294,                0.35322,                   0.25,                 0.8392,                      1,                0.98758,                 0.9902,                0.98254,                 0.2413,                0.19588,                0.78646,             2.3633e-05,             2.3633e-05,             2.3633e-05
                    295,                0.33578,                0.24958,                0.82052,                      1,                0.98758,                 0.9902,                0.98273,                0.24036,                0.19492,                0.78641,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    296,                0.32731,                0.24069,                0.83728,                      1,                0.98758,                 0.9902,                0.98112,                0.23996,                0.19586,                0.78618,             1.8921e-05,             1.8921e-05,             1.8921e-05
                    297,                0.34117,                 0.2475,                0.84244,                      1,                0.98758,                 0.9902,                0.98178,                0.23977,                0.19615,                0.78605,             1.6565e-05,             1.6565e-05,             1.6565e-05
                    298,                0.33951,                0.24613,                0.82534,                      1,                0.98758,                 0.9902,                0.98142,                0.23893,                0.19603,                  0.786,             1.4209e-05,             1.4209e-05,             1.4209e-05
                    299,                0.33496,                0.24486,                0.81333,                      1,                0.98758,                 0.9902,                0.98128,                0.23891,                0.19444,                0.78591,             1.1852e-05,             1.1852e-05,             1.1852e-05
